offer_idx,b,r_x,r_y,env_id,mu_true_mean,mu_true_noise,regret_t,EV,Q_star,o_star,regret_exp,ece,mismatch,policy_error,regret_bound_t,temperature,model,L_eff,C,rho,slack,covered,t,trial,cum_regret,cum_regret_bound,history_length,intervention_mode,intervention_applied
1,1,1,1,general,"[0.5, 0.5]","[0.3373358801411138, 0.6626641198588862]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.5,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,1.75,True,1,1,0.75,2.5,5,non_target,False
0,1,0,5,general,"[0.5, 0.5]","[0.37372900439184864, 0.6262709956081514]",1.1999999999999997,1.8000000000000003,3.0,1,1.1999999999999997,0.0,0.6949994149797352,0.1050005850202648,3.9999999999999996,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.333333333333334,2.8,True,2,1,1.9499999999999997,6.5,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.2462608554963892, 0.7537391445036108]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.5,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,1.75,True,3,1,2.6999999999999997,9.0,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.5991375866224309, 0.4008624133775691]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.16666666666666666,0.515363247627377,0.1050005850202648,3.697057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.107841398307005,2.797057258476304,True,4,1,3.5999999999999996,12.697057258476304,5,non_target,True
0,0,3,3,general,"[0.5, 0.5]","[0.07178762093411473, 0.9282123790658853]",1.1999999999999997,1.8000000000000003,3.0,1,1.1999999999999997,0.09999999999999998,0.707686971247702,0.1050005850202648,4.420580638482691,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.683817198735577,3.220580638482691,True,5,1,4.799999999999999,17.117637896958996,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.46399375130054443, 0.5360062486994556]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.5,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,1.75,True,6,1,5.549999999999999,19.617637896958996,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.18494633023339158, 0.8150536697666084]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.07142857142857142,0.48501636541289334,0.1050005850202648,3.205186792982117,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.5613186588690193,2.3051867929821173,True,7,1,6.449999999999999,22.822824689941115,5,non_target,True
0,0,3,3,general,"[0.5, 0.5]","[0.8488187048904017, 0.1511812951095983]",0.5,2.5,3.0,1,0.5,0.07142857142857142,0.2183496987462267,0.1050005850202648,1.8718534596487841,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.7437069192975683,1.3718534596487841,True,8,1,6.949999999999999,24.694678149589897,5,non_target,True
0,0,3,3,general,"[0.5, 0.5]","[0.7035068954555301, 0.2964931045444698]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.07142857142857142,0.48501636541289334,0.1050005850202648,3.205186792982117,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.5613186588690193,2.3051867929821173,True,9,1,7.85,27.899864942572016,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.3584812851635826, 0.6415187148364174]",0.75,2.25,3.0,1,0.75,0.05559999999999998,0.40223300083909197,0.1050005850202648,2.734739357868212,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.646319143824283,1.9847393578682122,True,10,1,8.6,30.634604300440227,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.32987279374068756, 0.6701272062593124]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.5,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,1.75,True,1,2,0.75,2.5,5,non_target,False
1,1,1,1,general,"[0.5, 0.5]","[0.2085414304445915, 0.7914585695554085]",0.375,2.625,3.0,1,0.375,0.25,0.1741418199787565,0.1050005850202648,2.2885691678522493,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,6.1028511142726645,1.9135691678522493,True,2,2,1.125,4.788569167852249,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.2275945882107433, 0.7724054117892567]",0.75,2.25,3.0,1,0.75,0.16666666666666666,0.415363247627377,0.1050005850202648,3.197057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.262743011301739,2.447057258476304,True,3,2,1.875,7.985626426328553,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.5155362552105347, 0.4844637447894653]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.16666666666666666,0.515363247627377,0.1050005850202648,3.697057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.107841398307005,2.797057258476304,True,4,2,2.775,11.682683684804857,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.28382972269341733, 0.7161702773065827]",0.5,2.5,3.0,1,0.5,0.25,0.2574751533120898,0.1050005850202648,2.705235834518916,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,5.410471669037832,2.205235834518916,True,5,2,3.275,14.387919519323773,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.29016849654180055, 0.7098315034581995]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,6,2,4.025,17.308500157806463,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.5423443904859317, 0.4576556095140682]",1.0500000000000003,1.9499999999999997,3.0,1,1.0500000000000003,0.09999999999999998,0.607686971247702,0.1050005850202648,3.9205806384826913,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.733886322364467,2.870580638482691,True,7,2,5.075000000000001,21.229080796289153,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.5598469351309101, 0.44015306486908995]",1.1999999999999997,1.8000000000000003,3.0,1,1.1999999999999997,0.30000000000000004,0.647391335157369,0.1050005850202648,4.833388172316741,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.027823476930618,3.633388172316741,True,8,2,6.275,26.062468968605895,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.29882523038608555, 0.7011747696139145]",0.5,2.5,3.0,1,0.5,0.09999999999999998,0.2410203045810353,0.1050005850202648,2.0872473051493574,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.174494610298715,1.5872473051493574,True,9,2,6.775,28.149716273755253,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.3527255687499119, 0.6472744312500881]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.08333333333333334,0.483274347814003,0.1050005850202648,3.2389937117903864,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.598881901989319,2.3389937117903865,True,10,2,7.675000000000001,31.38870998554564,5,non_target,True
0,0,3,3,general,"[0.5, 0.5]","[0.617853054396509, 0.38214694560349105]",1.125,1.875,3.0,1,1.125,0.0,0.6449994149797351,0.1050005850202648,3.7499999999999996,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.333333333333333,2.6249999999999996,True,1,3,1.125,3.7499999999999996,5,non_target,False
0,0,3,3,general,"[0.5, 0.5]","[0.5732203564362721, 0.42677964356372794]",1.1999999999999997,1.8000000000000003,3.0,1,1.1999999999999997,0.09999999999999998,0.707686971247702,0.1050005850202648,4.420580638482691,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.683817198735577,3.220580638482691,True,2,3,2.3249999999999997,8.17058063848269,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.3628126781405726, 0.6371873218594274]",0.75,2.25,3.0,1,0.75,0.25,0.4241418199787565,0.1050005850202648,3.5385691678522493,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.718092223802999,2.7885691678522493,True,3,3,3.0749999999999997,11.709149806334938,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.926568316648363, 0.07343168335163697]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.16666666666666666,0.515363247627377,0.1050005850202648,3.697057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.107841398307005,2.797057258476304,True,4,3,3.9749999999999996,15.406207064811243,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.46651116573596707, 0.5334888342640329]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,5,3,4.725,18.326787703293935,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.6298615989365015, 0.37013840106349855]",0.75,2.25,3.0,1,0.75,0.07142857142857142,0.4042095340383489,0.1050005850202648,2.8011526361093955,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.734870181479194,2.0511526361093955,True,6,3,5.475,21.12794033940333,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.44358410355506017, 0.5564158964449398]",0.75,2.25,3.0,1,0.75,0.07142857142857142,0.38501636541289336,0.1050005850202648,2.705186792982117,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.6069157239761562,1.9551867929821172,True,7,3,6.225,23.83312713238545,5,non_target,True
0,0,3,3,general,"[0.5, 0.5]","[0.8361410007754398, 0.16385899922456015]",1.0,2.0,3.0,1,1.0,0.09999999999999998,0.5474637446445489,0.1050005850202648,3.619464505466926,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.619464505466926,2.619464505466926,True,8,3,7.225,27.452591637852375,5,non_target,True
0,0,3,3,general,"[0.5, 0.5]","[0.9334320437422914, 0.06656795625770866]",0.75,2.25,3.0,1,0.75,0.08333333333333334,0.405672480338073,0.1050005850202648,2.8509843744107366,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8013124992143155,2.1009843744107366,True,9,3,7.975,30.30357601226311,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.6387132424070316, 0.3612867575929684]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.38079707797788237,0.1050005850202648,2.786131172133593,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.7148415628447906,2.036131172133593,True,10,3,8.725,33.0897071843967,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.5497241330291232, 0.4502758669708769]",0.6000000000000001,2.4,3.0,1,0.6000000000000001,0.16666666666666666,0.315363247627377,0.1050005850202648,2.6970572584763044,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.49509543079384,2.0970572584763043,True,1,4,0.6000000000000001,2.6970572584763044,5,non_target,False
0,0,3,3,general,"[0.5, 0.5]","[0.7336375323409052, 0.2663624676590947]",0.75,2.25,3.0,1,0.75,0.25,0.4241418199787565,0.1050005850202648,3.5385691678522493,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.718092223802999,2.7885691678522493,True,2,4,1.35,6.235626426328554,5,non_target,True
0,0,3,3,general,"[0.5, 0.5]","[0.5706042607102014, 0.4293957392897986]",0.75,2.25,3.0,1,0.75,0.07142857142857142,0.38501636541289336,0.1050005850202648,2.705186792982117,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.6069157239761562,1.9551867929821172,True,3,4,2.1,8.940813219310671,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.3405710104879549, 0.6594289895120451]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.5,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,1.75,True,4,4,2.85,11.440813219310671,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.46662814026096844, 0.5333718597390316]",0.75,2.25,3.0,1,0.75,0.25,0.4241418199787565,0.1050005850202648,3.5385691678522493,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.718092223802999,2.7885691678522493,True,5,4,3.6,14.979382387162921,5,non_target,True
0,0,3,3,general,"[0.5, 0.5]","[0.8272770389049926, 0.17272296109500734]",1.0,2.0,3.0,1,1.0,0.07142857142857142,0.5708762007050157,0.1050005850202648,3.634485969442729,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.634485969442729,2.634485969442729,True,6,4,4.6,18.61386835660565,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.33954122582304824, 0.6604587741769518]",1.0500000000000003,1.9499999999999997,3.0,1,1.0500000000000003,0.09999999999999998,0.607686971247702,0.1050005850202648,3.9205806384826913,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.733886322364467,2.870580638482691,True,7,4,5.65,22.53444899508834,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.5813174316725651, 0.41868256832743495]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.09999999999999998,0.5076869712477019,0.1050005850202648,3.420580638482691,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.800645153869657,2.520580638482691,True,8,4,6.550000000000001,25.95502963357103,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.49280247968744706, 0.5071975203125529]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,9,4,7.300000000000001,28.87561027205372,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.18214395141343187, 0.8178560485865681]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.08333333333333334,0.505672480338073,0.1050005850202648,3.3509843744107366,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.7233159715674855,2.4509843744107367,True,10,4,8.200000000000001,32.226594646464456,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.18901761918886073, 0.8109823808111393]",0.75,2.25,3.0,1,0.75,0.0,0.39499941497973523,0.1050005850202648,2.5,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,1.75,True,1,5,0.75,2.5,5,non_target,False
1,1,1,1,general,"[0.5, 0.5]","[0.5788810021592288, 0.4211189978407712]",0.75,2.25,3.0,1,0.75,0.16666666666666666,0.415363247627377,0.1050005850202648,3.197057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.262743011301739,2.447057258476304,True,2,5,1.5,5.697057258476304,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.549886942352921, 0.450113057647079]",0.6000000000000001,2.4,3.0,1,0.6000000000000001,0.16666666666666666,0.315363247627377,0.1050005850202648,2.6970572584763044,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.49509543079384,2.0970572584763043,True,3,5,2.1,8.394114516952609,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.39485000347390675, 0.6051499965260932]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.38079707797788237,0.1050005850202648,2.786131172133593,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.7148415628447906,2.036131172133593,True,4,5,2.85,11.180245689086203,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.4011449908744037, 0.5988550091255963]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.07142857142857142,0.504209534038349,0.1050005850202648,3.3011526361093955,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.667947373454884,2.4011526361093956,True,5,5,3.75,14.481398325195599,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.11611899534691206, 0.8838810046530879]",0.8249999999999997,2.1750000000000003,3.0,1,0.8249999999999997,0.09999999999999998,0.45768697124770197,0.1050005850202648,3.170580638482691,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.843128046645687,2.345580638482691,True,6,5,4.574999999999999,17.65197896367829,5,non_target,True
0,0,3,3,general,"[0.5, 0.5]","[0.2646302131850078, 0.7353697868149922]",1.0500000000000003,1.9499999999999997,3.0,1,1.0500000000000003,0.09999999999999998,0.607686971247702,0.1050005850202648,3.9205806384826913,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.733886322364467,2.870580638482691,True,7,5,5.625,21.57255960216098,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.8171737925041221, 0.18282620749587788]",1.0500000000000003,1.9499999999999997,3.0,1,1.0500000000000003,0.09999999999999998,0.5807970779778824,0.1050005850202648,3.7861311721335933,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.6058392115558022,2.736131172133593,True,8,5,6.675000000000001,25.358690774294573,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.34077101266250653, 0.6592289873374935]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,9,5,7.425000000000001,28.279271412777263,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.743049634737194, 0.256950365262806]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.38079707797788237,0.1050005850202648,2.786131172133593,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.7148415628447906,2.036131172133593,True,10,5,8.175,31.065402584910856,5,non_target,True
0,0,3,3,general,"[0.5, 0.5]","[0.597256158261434, 0.4027438417385661]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.0,0.4949994149797352,0.1050005850202648,3.0,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,2.1,True,1,6,0.8999999999999999,3.0,5,non_target,False
0,1,0,5,general,"[0.5, 0.5]","[0.5924803341392044, 0.40751966586079563]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.16666666666666666,0.4704295306002941,0.1050005850202648,3.4723886733408893,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.858209637045433,2.5723886733408894,True,2,6,1.7999999999999998,6.472388673340889,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.18629205259476045, 0.8137079474052396]",0.75,2.25,3.0,1,0.75,0.16666666666666666,0.415363247627377,0.1050005850202648,3.197057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.262743011301739,2.447057258476304,True,3,6,2.55,9.669445931817194,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.42806459571234345, 0.5719354042876565]",0.8999999999999999,2.1,3.0,1,0.8999999999999999,0.0,0.4949994149797352,0.1050005850202648,3.0,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.3333333333333335,2.1,True,4,6,3.4499999999999997,12.669445931817194,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.5724564390326994, 0.4275435609673007]",1.0500000000000003,1.9499999999999997,3.0,1,1.0500000000000003,0.09999999999999998,0.607686971247702,0.1050005850202648,3.9205806384826913,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.733886322364467,2.870580638482691,True,5,6,4.5,16.590026570299884,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.6204681503151772, 0.3795318496848228]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.38079707797788237,0.1050005850202648,2.786131172133593,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.7148415628447906,2.036131172133593,True,6,6,5.25,19.376157742433477,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.3247595480947112, 0.6752404519052888]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,7,6,6.0,22.296738380916167,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.5450432693863732, 0.4549567306136268]",0.75,2.25,3.0,1,0.75,0.16666666666666666,0.415363247627377,0.1050005850202648,3.197057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.262743011301739,2.447057258476304,True,8,6,6.75,25.49379563939247,5,non_target,True
1,1,1,1,general,"[0.5, 0.5]","[0.8762571292233212, 0.12374287077667875]",1.0500000000000003,1.9499999999999997,3.0,1,1.0500000000000003,0.09999999999999998,0.607686971247702,0.1050005850202648,3.9205806384826913,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.733886322364467,2.870580638482691,True,9,6,7.800000000000001,29.41437627787516,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.3134604358774936, 0.6865395641225064]",0.6000000000000001,2.4,3.0,1,0.6000000000000001,0.09999999999999998,0.30768697124770195,0.1050005850202648,2.420580638482691,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.034301064137818,1.8205806384826908,True,10,6,8.4,31.83495691635785,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.442058618602971, 0.557941381397029]",1.5001333508735115e-12,2.9999999999985,3.0,1,1.5001333508735115e-12,0.0,0.1050005850192648,0.1050005850202648,1.0500058501976481,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,1050005850.197648,1.050005850196148,True,1,7,1.5001333508735115e-12,1.0500058501976481,5,non_target,False
1,1,1,1,general,"[0.5, 0.5]","[0.1502725190326918, 0.8497274809673082]",0.75,2.25,3.0,1,0.75,0.16666666666666666,0.415363247627377,0.1050005850202648,3.197057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.262743011301739,2.447057258476304,True,2,7,0.7500000000015001,4.247063108673952,5,non_target,True
0,0,3,3,general,"[0.5, 0.5]","[0.8317601479183413, 0.1682398520816587]",0.75,2.25,3.0,1,0.75,0.16666666666666666,0.415363247627377,0.1050005850202648,3.197057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.262743011301739,2.447057258476304,True,3,7,1.5000000000015001,7.444120367150257,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.35578550681009957, 0.6442144931899004]",1.125,1.875,3.0,1,1.125,0.16666666666666666,0.665363247627377,0.1050005850202648,4.447057258476304,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.9529397853122705,3.3220572584763044,True,4,7,2.6250000000015,11.891177625626561,5,non_target,True
1,0,5,0,general,"[0.5, 0.5]","[0.27021174355166344, 0.7297882564483366]",0.6000000000000001,2.4,3.0,1,0.6000000000000001,0.09999999999999998,0.30768697124770195,0.1050005850202648,2.420580638482691,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,4.034301064137818,1.8205806384826908,True,5,7,3.2250000000015002,14.311758264109251,5,non_target,True
0,1,0,5,general,"[0.5, 0.5]","[0.381654680919714, 0.618345319080286]",0.75,2.25,3.0,1,0.75,0.09999999999999998,0.4076869712477019,0.1050005850202648,2.9205806384826904,0.8,meta-llama/Llama-3.1-8B-Instruct,5,0.7142857142857143,3.8941075179769205,2.1705806384826904,True,6,7,3.9750000000015002,17.23233890259194,5,non_target,True
